序號,統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期
902,54071987,大億國際創意行銷有限公司,臺南市中西區青年里中山路30號2樓,康雅娟,500000,1020304
903,54071993,凱億興業有限公司,臺南市永康區尚頂里3鄰中正二街162巷20號1樓,胡美國,5000000,1020304
904,54072000,連絡佈國際創意電子有限公司,臺南市南區大恩里24鄰國民路165巷52弄23號1樓,王幸琪,500000,1020304
905,54072016,和瑞國際貿易股份有限公司,臺南市楠西區楠西里中正路18號1樓,江明和,38000000,1020305
906,54072022,比拉雅有限公司,臺南市官田區中山路一段62巷2號一樓,林詡庭,200000,1020305
907,54072037,鴻綸科技股份有限公司,臺南市新營區大宏里綠川路10號1樓,吳進忠,2000000,1020305
908,54072043,毅晟地產開發有限公司,臺南市仁德區仁義里中清路51號1樓,黃小瑛,2000000,1020305
909,54072058,誠鑫五金股份有限公司,臺南市歸仁區歸仁里信義北路61號1樓,陳姿容,1000000,1020305
910,54072064,穎家裝潢有限公司,臺南市麻豆區忠孝路１６之１號1樓,郭楨敏,2000000,1020305
911,54072070,欣德達企業有限公司,臺南市永康區東橋八街28巷11號4樓,黃羿秦,1000000,1020306
912,54072085,南大房屋有限公司,臺南市東區東聖里中華東路2段133巷17弄41號1樓,王宏琪,100000,1020306
913,54072091,道豐食品有限公司,臺南市楠西區東勢里信義路85號1樓,吳松田,2000000,1020305
914,54072108,鵬鎰實業有限公司,臺南市仁德區上崙里德善路305巷13弄229-1號1樓,張慶良,100000,1020305
915,54072114,超釩國際有限公司,臺南市東區小東里27鄰小東路198巷40弄10號,沈志龍,1000000,1020306
916,54072120,鋐宥有限公司,臺南市東區東門路3段31號6樓,蔡?廷,250000,1020306
917,54072135,寶殿有限公司,臺南市永康區北灣里文賢街191號1樓,鄭淳馨,200000,1020306
918,54072141,開心有限公司,臺南市永康區復華里國華街102巷57號3樓之1,郭仁俊,200000,1020306
919,54072156,立新化工股份有限公司,臺南市北區西門路4段271號8樓之3,黃彥翔,1000000,1020306
920,54072162,騰風國際整合行銷有限公司,臺南市南區郡南里德興路139巷44弄26號3樓之5,陳定璿,5000000,1020306
921,54072178,及境空間設計有限公司,臺南市仁德區太子一街43巷12號2樓,蔡宏明,1000000,1020306
922,54072183,府都公寓大廈管理維護有限公司,臺南市安平區金城里安北路720號,鄭埩雪,10000000,1020306
923,54072199,黃山石股份有限公司,臺南市永康區中山南路316巷75號,吳木生,7500000,1020306
924,54072206,環盛安科技工程有限公司,臺南市新營區新南里明清一街72號1樓,莊涵舜,1000000,1020306
925,54072212,台灣威達有限公司,臺南市新營區新東里東明街28巷30號1樓,蘇愷宏,500000,1020306
926,54072228,白河谷開發有限公司,臺南市白河區昇安里58號,蘇榮輝,1000000,1020307
927,54072233,仟和有限公司,臺南市柳營區果毅里117號,康淑珍,200000,1020307
928,54072249,臺灣蘭科植物園股份有限公司,臺南市山上區玉?里牛稠埔11-2號,吳明坤,10000000,1020307
929,54072254,金明達企業有限公司,臺南市南區彰南里新和一路1號2樓,李金展,1100000,1020308
930,54072260,名佳美科技國際股份有限公司,臺南市北區西門路4段65巷47號,簡志成,5000000,1020307
931,54072276,里小路有限公司,臺南市仁德區文德路47號,陳榮芳,1000000,1020307
932,54072281,勁尚模具有限公司,臺南市仁德區一甲里太乙六街76號1樓,陳張文美,1000000,1020307
933,54072297,帝碩工業有限公司,臺南市仁德區太子里太子四街21巷2號1樓,陳東興,10000000,1020307
934,54072304,翌盛開發有限公司,臺南市北區賢北里大興街507號,劉欣怡,1000000,1020308
935,54072310,三豪建設有限公司,臺南市東區裕農路19巷2號1樓,陳華強,6000000,1020308
936,54072326,立群興業有限公司,臺南市永康區大橋里大橋一街73巷85號1樓,張立豪,600000,1020308
937,54072331,光明順吉國際有限公司,臺南市東區東明里東安路48巷31號1樓,謝蔡金緞,250000,1020308
938,54072347,日晶旺科技有限公司,臺南市北區成德里西門路4段171巷20弄3號1樓,鄭秀珠,3000000,1020308
939,54072352,宏鼎魚翅股份有限公司,臺南市中西區民主里府前路2段108號1樓,周志?,4000000,1020308
940,54072368,信行學實業有限公司,臺南市新市區中山路6號,林定慷,500000,1020308
941,54072374,旭興國際有限公司,臺南市歸仁區新厝里大成路2號1樓,李易修,1000000,1020308
942,54072389,元昶能源股份有限公司,臺南市善化區光復路850號1樓,吳政樺,1000000,1020308
943,54072395,昱旭科技實業有限公司,臺南市新營區忠政里中正路37巷74號1樓,廖秋雄,500000,1020308
944,54072402,永盛工程有限公司,臺南市南區南都里明興路108號1樓,王顯剛,5000000,1020311
945,54072418,印錦淶印刷有限公司,臺南市南區興南街151巷73號1樓,林讚安,1200000,1020311
946,54072424,喬品生技有限公司,臺南市麻豆區中興里和平路18-5號1樓,吳頂仰,260000,1020311
947,54072439,亞律渼企業有限公司,臺南市仁德區新田里勝利路132巷12弄30號,郭智榮,6000000,1020311
948,54072450,穎麗生技有限公司,臺南市白河區昇安里30之27號1樓,謝佳瑾,1000000,1020311
949,54072466,恒曜電機有限公司,臺南市新營區南興里和平路104巷3-1號,蘇維琦,300000,1020311
950,54072472,文源有限公司,臺南市善化區文正里興農路186號1樓,陳一鳴,1000000,1020312
951,54072487,福美企業有限公司,臺南市永康區大灣五街93巷81弄7號1樓,陳凱鴻,16000,1020312
952,54072493,正城科技股份有限公司,臺南市永康區蔦松里正北一路126號,關馥,30000000,1020313
953,54072509,北極光複合式冰飲有限公司,臺南市永康區永安路103巷8號1樓,戴淞豐,3000000,1020312
954,54072515,鈺綺企業有限公司,臺南市安南區國安里國安街210巷105弄9號,吳妍怜,3000000,1020313
955,54072521,可言殳言十室內裝修工程有限公司,臺南市東區長榮路1段85號15樓,徐偉泓,1000000,1020313
956,54072536,統來實業有限公司,臺南市東區崇文里崇德十九街19號5樓之1,杜阿月,300000,1020313
957,54072542,樂融國際室內裝修設計工程有限公司,臺南市新營區新北里金華路一段380號1樓,沈佳融,2000000,1020313
958,54072557,昇瑔實業有限公司,臺南市北區北門路2段511號,袁清維,1200000,1020313
959,54072563,銓行應用材料有限公司,臺南市中西區法華里法華街5號2樓,李東明,1000000,1020313
960,54072579,晶盛建設有限公司,臺南市東區德光街97號3樓,吳璧秀,6000000,1020313
961,54072584,四條通創意行銷股份有限公司,臺南市永康區東橋里東橋三路450號1樓,簡芳津,5000000,1020313
962,54072590,宗營國際有限公司,臺南市南區金華里金華路2段81巷16號1樓,戴?君,250000,1020314
963,54072607,全新應用材料股份有限公司,臺南市安南區鹽田里?田路30巷130號3樓,趙勤孝,10000000,1020314
964,54072613,傑客營造有限公司,臺南市新化區和平街131之4號1樓,劉艾迪,5000000,1020313
965,54072629,聚德隔熱紙有限公司,臺南市北區成功里北成路99號1樓,劉晉成,250000,1020314
966,54072634,映釩電熱計器有限公司,臺南市南區府南里永成路3段361號2樓,石基旺,1000000,1020314
967,54072640,祝好建設有限公司,臺南市柳營區光福里十美街602號1樓,吳章修,10000000,1020315
968,54072655,貝拉美人國際有限公司,臺南市北區成功里北安路1段210號,張維剛,5000000,1020314
969,54072661,賀竹有限公司,臺南市永康區龍潭里中山北路461巷8弄82號1樓,邵清吉,2000000,1020314
970,54072677,愛綸藝術設計有限公司,臺南市北區重興里東豐路305巷70號1樓,陳育綸,900000,1020314
971,54072682,宇滕有限公司,臺南市善化區東關里中山路463號1樓,葉淑菁,500000,1020314
972,54072698,津華興業有限公司,臺南市東區大同路1段175巷94號4樓,王柏鈞,300000,1020315
973,54072705,晁盟有限公司,臺南市永康區鹽州里正南二街102號,劉建勝,600000,1020315
974,54072711,威昇股份有限公司,臺南市北區重興里東豐路497號1樓,張弘欣,10000000,1020315
975,54072727,平實策略行銷股份有限公司,臺南市安平區平通里平通路580巷127號3樓,陳春子,5000000,1020315
976,54072732,尚?有限公司,臺南市西港區大塭寮33號1樓,許雅玲,250000,1020315
977,54072753,億隆建材有限公司,臺南市北區和順里海安路3段181巷41號1樓,鄭家鵬,550000,1020315
978,54072769,實穗食品股份有限公司,臺南市安平區平安里安平路428號1~2樓,方穀派,20000000,1020315
979,54072775,登峰有限公司,臺南市後壁區嘉田里上茄苳126-130號,賴玫伶,500000,1020315
980,54072780,新忠有限公司,臺南市新市區大社里大社886之28號,王信忠,1000000,1020315
981,54072796,黑面家族食品有限公司,臺南市仁德區仁義里義林六街111號1樓,蔡明哲,200000,1020315
982,54072803,永佳旺企業有限公司,臺南市柳營區人和里雙和路205號,鐘偉誌,3000000,1020315
983,54072819,天禾國際企業有限公司,臺南市新營區建業路227巷16弄22號7樓之12,許漢義,50000,1020315
984,54072825,福富祿股份有限公司,臺南市新市區和平街212巷5號1樓,黃勝家,100000000,1020318
985,54072830,憶騰建設有限公司,臺南市西港區檨林村檨子林39-4號1樓,謝福本,2000000,1020318
986,54072846,迦利丰有限公司,臺南市北區正覺里西門路4段546號1樓,潘豐嘉,200000,1020318
987,54072851,成侑柴油噴射器有限公司,臺南市安南區安吉路1段679之1號,楊曼源,800000,1020318
988,54072867,佑騏環保科技有限公司,臺南市北區北安路1段176巷57弄2號1樓,許瓊文,1500000,1020318
989,54072873,竣玉國際有限公司,臺南市中西區民族路2段107號9樓之9,林金枝,1000000,1020318
990,54072888,佳進安企業有限公司,臺南市永康區西灣里民族路443號1樓,陳明進,100000,1020318
991,54072894,國亨建設有限公司,臺南市西港區慶安村新興街169巷169號1樓,郭耀仁,2000000,1020318
992,54072901,艾台國際有限公司,臺南市東區東明里怡東路72巷2號5樓,陳佳雯,2000000,1020319
993,54072917,上仟億工程有限公司,臺南市南區鯤鯓里鯤鯓路81號1樓,黃山隆,6000000,1020319
994,54072923,互誠工程有限公司,臺南市安南區州南里安和路4段533巷85弄21號1樓,林建明,2000000,1020319
995,54072938,茂庭企業有限公司,臺南市關廟區東勢里東榮街92巷95號1樓,張純純,5000000,1020319
996,54072959,得利摩開發有限公司,臺南市白河區內角里62-7號,蔡貞莉,1000000,1020320
997,54072965,宏洲國際開發有限公司,臺南市安定區蘇林里蘇厝125號1樓,徐秀蓮,500000,1020319
998,54072971,璇昌投資有限公司,臺南市永康區鹽行里中正路844號1樓,莊士誠,3000000,1020325
999,54072986,品悅生活有限公司,臺南市東區關聖里裕農路726巷19號5樓,張京農,1000000,1020319
1000,54073009,南科不動產經紀開發有限公司,臺南市永康區東橋里東橋一路280號1樓,胡源斌,200000,1020320
1001,54073015,冠方企業有限公司,臺南市永康區尚頂里中正二街163號2樓,方冠傑,1000000,1020320
1002,54073021,信隆有限公司,臺南市安南區北安路4段548巷42之1號1樓,王芬芬,250000,1020320
1003,54073036,谷神科技有限公司,臺南市永康區南灣里南興路2巷1號,黃冠瑜,2000000,1020320
1004,54073042,威紀科技有限公司,臺南市永康區北灣里大同街2號2樓,白然濬,3000000,1020320
1005,54073057,權勝國際有限公司,臺南市中西區光賢里武聖路243號1樓,金東芳,300000,1020320
1006,54073063,承大建設開發股份有限公司,臺南市北區海安路3段985巷51號2樓,林欽芳,5000000,1020321
1007,54073079,秝陞資訊有限公司,臺南市永康區五王里五福街96號1樓,謝柏毅,200000,1020321
1008,54073084,巳國有限公司,臺南市安南區大安里理安街109號1樓,張秋順,500000,1020321
1009,54073090,德義成投資股份有限公司,臺南市安南區梅花里安中路1段705巷3弄46號1樓,謝添寶,100500000,1020321
1010,54073107,森漾系統傢俱有限公司,臺南市新營區忠政里民治路50號1樓,李重德,1000000,1020321
1011,54073113,康萊爾有限公司,臺南市永康區勝學路280號,游景婷,300000,1020321
1012,54073129,旺錸自動化有限公司,臺南市南區光明里鹽埕路291巷14弄16號1樓,蕭文琪,600000,1020321
1013,54073134,秉欣實業有限公司,臺南市中西區五妃街266號,黃建文,3000000,1020321
1014,54073140,萬化天都開發股份有限公司,臺南市北區小北路27巷37弄5號,邱炳榮,5000000,1020321
1015,54073155,友倫科技有限公司,臺南市官田區渡頭里渡子頭199之1號1樓,許東陽,8000000,1020322
1016,54073161,銓鋐工程有限公司,臺南市安南區頂安里安中一街91號1樓,鍾金龍,12000000,1020322
1017,54073177,光頡國際有限公司,臺南市北區六甲里西門路4段282號1樓,李俊欣,500000,1020322
1018,54073182,喬光化學有限公司,臺南市官田區隆本村勝利路68巷8號1樓,沈怡君,500000,1020322
1019,54073198,立欣有限公司,臺南市永康區成功里中華路134巷87弄5號1樓,林維建,510000,1020322
1020,54073205,育昌智慧財產權有限公司,臺南市仁德區一甲里中正路三段162巷3號1樓,吳文瑞,300000,1020322
1021,54073211,瑞皇精密模具股份有限公司,臺南市北區文成三路118號1樓,陳惠英,15000000,1020322
1022,54073227,紅花驍多媒體事業有限公司,臺南市安平區怡平里華平路472號2樓,羅喬諮,500888,1020322
1023,54073232,太和系統有限公司,臺南市安南區國安里郡安路6段111巷40弄10號1樓,高銘存,1000000,1020322
1024,54073248,台灣多元健康管理顧問有限公司,臺南市東區林森路1段149號6樓之10,蔡家榛,1000000,1020322
1025,54073253,熊寶貝科技研發有限公司,臺南市新營區新東里長榮路1段301號,莊勝男,5000000,1020322
1026,54073269,穩宸科技有限公司,臺南市東區東光里怡東路150巷7號3樓,郭明祥,1000000,1020322
1027,54073275,廷祥國際有限公司,臺南市北區正覺里公園路667號1樓,陳雲翰,5000000,1020322
1028,54073280,欣穎企業有限公司,臺南市新市區港墘里華美街7巷19號1樓,蕭吳桂蘭,500000,1020322
1029,54073296,飛樂電子股份有限公司,臺南市永康區南灣里大灣一街147巷5號1樓,沈雅慧,1000000,1020322
1030,54073303,延年生物科技有限公司,臺南市安平區建平十一街289號1樓,許延年,600000,1020322
1031,54073319,一路發國際租賃有限公司,臺南市仁德區仁義里中山路383號1樓,蔡啟川,5000000,1020325
1032,54073325,佳富發開發有限公司,臺南市北區文成里文賢一路132號1樓,林詳耿,300000,1020322
1033,54073330,南邦國際有限公司,臺南市新市區新市里復興路6巷21號1樓,方健宇,500000,1020322
1034,54073346,富汀股份有限公司,臺南市麻豆區麻口里麻豆口5-2號,曾榮雄,10000000,1020325
1035,54073351,昇捷國際企業有限公司,臺南市安平區文平里永華四街17巷23號1樓,張文昇,1000000,1020326
1036,54073367,翔興材料科技有限公司,臺南市仁德區土庫里大發路43號,李連鐘,26000000,1020326
1037,54073373,新武國際有限公司,臺南市仁德區後壁里德洋路19-2號2樓,劉英武,2000000,1020326
1038,54073388,晉佳科技有限公司,臺南市安南區本田路3段339巷83號,陳俊合,500000,1020326
1039,54073394,竑宇實業有限公司,臺南市善化區文昌里中華路94號,陳俊元,1000000,1020325
1040,54073401,城田企業有限公司,臺南市永康區尚頂里中正二街163號,吳雅芳,3000000,1020326
1041,54073417,台灣龍盟建設股份有限公司,臺南市東區龍山里林森路1段395號11樓之2,城維聰,50000000,1020326
1042,54073423,鳳凰城教育顧問有限公司,臺南市下營區新興里人和二街17號2樓,鄭國川,5000000,1020326
1043,54073438,怡得生物科技有限公司,臺南市安平區文平里建平七街196號1樓,李壬安,1000000,1020327
1044,54073459,商程有限公司,臺南市東區東聖里中華東路2段101號,卓梁賢,3000000,1020326
1045,54073465,擎風節能科技有限公司,臺南市安南區安中路4段163號,劉耀文,10000,1020327
1046,54073471,同華順生物科技有限公司,臺南市中西區仁愛街42號之1,楊月華,5000000,1020327
1047,54073486,凱碁國際有限公司,臺南市東區自強里中華東路2段193號11樓之5,嚴乃丰,3000000,1020327
1048,54073492,勝學資產管理有限公司,臺南市永康區龍潭里中山北路164巷158弄20號1樓,葛?雙,5000000,1020327
1049,54073508,達市多科技有限公司,臺南市南區聖南街140巷10號5樓之4,鄭旭峰,1020000,1020327
1050,54073514,代力國際企業股份有限公司,臺南市永康區鹽行里6鄰新行街79巷3弄5號1樓,?炳堯,5000000,1020327
1051,54073520,元隆檢驗股份有限公司,臺南市安南區原佃里本原街一段97巷93弄2-1號,邱煜淳,10000000,1020327
1052,54073535,廣瑞貿易有限公司,臺南市南區金華路2段51巷18號,陳冠華,250000,1020327
1053,54073541,米亞桑戶外國際有限公司,臺南市安南區幸福里國安街47號1樓,林政翰,1000000,1020328
1054,54073556,綠盈建設有限公司,臺南市永康區永大路3段560巷6弄11號1樓,簡淑惠,2000000,1020328
1055,54073562,容易咖啡有限公司,臺南市安平區平安里安平路346之1號1樓,楊雲容,2500000,1020328
1056,54073578,鴻發旺行銷管理顧問有限公司,臺南市永康區中華路727巷88號6樓之1,張鴻聲,50000,1020328
1057,54073583,昕睿國際行銷有限公司,臺南市南區再興里三官路142號1樓,陳瑞成,2000000,1020328
1058,54073599,德通科技工程有限公司,臺南市安南區國安里郡安路6段111巷21號1樓,劉芳宜,1000000,1020328
1059,54073606,家寶國際有限公司,臺南市中西區法華里大同路1段250巷1號1樓,郭仕煜,1000000,1020328
1060,54073612,逕禾有限公司,臺南市歸仁區大廟里大廟一街131號1樓,陳勁良,3000000,1020328
1061,54073628,翁國代家藥膳美食生活館有限公司,臺南市將軍區將富里將榮129-6號1樓,翁興旺,2000000,1020328
1062,54073633,綠憶有限公司,臺南市中西區海安路1段7號,陳忠億,1000000,1020329
1063,54073649,敦臨建設有限公司,臺南市新營區民榮里新進路二段498號11樓,吳品萱,5000000,1020329
1064,54073654,王德佛投資有限公司,臺南市學甲區平和里學甲寮94之6號1樓,謝美慧,1000000,1020329
1065,54073681,威而美科技實業有限公司,臺南市歸仁區西埔一街59號1樓,施佳成,2000000,1020329
1066,54130424,志德建設有限公司,苗栗縣苗栗市福星里3鄰福星街182號1樓,徐祐婕,1000000,1020226
1067,54130959,酆幫國際有限公司,桃園縣中壢市龍昌里6鄰龍川街38號,張幸祥,1000000,1020227
1068,54130971,佳境通運有限公司,花蓮縣花蓮市民治里1鄰花崗街20號,林坤輝,80000000,1020227
1069,54130986,白金實業有限公司,臺中市北區進化北路168號地下一層之2,趙志鵬,3000000,1020227
1070,54131009,歐爽國際股份有限公司,新竹市東區光復路一段371號6樓之4,宣昶有,200000,1020227
1071,54131021,丹齊室內創意有限公司,苗栗縣苗栗市文山里自治路356號1樓,胡丹齊,2000000,1020227
1072,54131036,定亞留學顧問有限公司,臺中市南屯區河南路四段718號2樓之2,林怡?,200000,1020227
1073,54131042,瀚熙股份有限公司,新竹縣竹北市嘉豐十一路二段31號4樓,曾倩怡,1000000,1020227
1074,54131107,華東事業有限公司,花蓮縣花蓮市國聯里32鄰國興一街26號1樓,林坤明,2000000,1020227
1075,54131113,一粒沙不動產有限公司,新竹市東區水源街79號,廖瓊桑,1000000,1020227
1076,54131129,世華國際實業有限公司,新竹縣竹北市十興里縣政一街10號1樓,楊秀枝,500000,1020220
1077,54131134,創裕國際貿易有限公司,基隆市仁愛區公園街333號4樓,黃彥臻,1000000,1020301
1078,54131140,鉅鋒鋼鐵有限公司,嘉義縣水上鄉龍德村8鄰11指厝120號1樓,曾盈誠,100000,1020301
1079,54131155,田城工程有限公司,新竹市西大路709巷7弄4號5樓,胡榮隆,100000,1020301
1080,54131161,健晟工程有限公司,臺中市西區土庫里五權西五街28巷4號1樓,王振龍,500000,1020301
1081,54131177,穎彬投資有限公司,臺中市北屯區軍功里東山路一段220巷6號1樓,曾萬成,1000000,1020301
1082,54131182,寶源水產有限公司,屏東縣東港鎮東隆里共和街27-3號,鄭惠如,1000000,1020301
1083,54131198,鑫瑞昌國際有限公司,臺中市烏日區溪南路一段269號,吳榮國,3000000,1020301
1084,54131205,信富室內裝修有限公司,臺中市豐原區北陽里5鄰同安街171號,曾信富,1000000,1020301
1085,54131211,法愛主題餐飲事業有限公司,桃園縣桃園市武陵里民生路72號地下一層,楊秀雯,1000000,1020301
1086,54131227,禾居不動產經紀業有限公司,臺中市北屯區松竹路二段383號1樓,施木水,1000000,1020301
1087,54131232,富比世國際商務中心有限公司,臺中市南區福順里忠明南路787號37樓,鍾緣奇,1680000,1020301
1088,54131248,元鼎行銷有限公司,臺中市北區賴旺里青島路一段2號11樓之1,葉元隆,500000,1020301
1089,54131253,優生培養基有限公司,嘉義縣朴子市大鄉里大?榔966號1樓,謝寶珠,50000,1020301
1090,54131269,泰辰有限公司,臺中市潭子區大豐里崇德路五段449巷13號,楊淑美,1500000,1020301
1091,54131275,鼎鋒廣告開發股份有限公司,臺中市北區賴旺里青島路一段26-6號1樓,蔡沛?,1000000,1020301
1092,54131280,恆宜科技有限公司,臺中市北區賴厝里山西路1段71號3樓之4,謝鴻志,100000,1020301
1093,54131303,盛彰工業股份有限公司,彰化縣花壇鄉白沙村觀音巷80弄4-48號,?明德,1500000,1020301
1094,54131319,永盛建設有限公司,基隆市安樂區武聖街52號1樓,洪森永,5000000,1020301
1095,54131325,億鋒保?工程有限公司,雲林縣麥寮鄉新吉村新吉路25-10號1樓,?怡婷,3000000,1020301
1096,54131330,豐品之家有限公司,臺中市南屯區田心里大墩六街393號之12,盧大安,18300000,1020301
1097,54131346,奧特瑪科技有限公司,臺中市潭子區勝利路137號7樓,陳玉芳,500000,1020301
1098,54131351,昕辰實業有限公司,臺中市潭子區勝利十二街87巷41號1樓,吳家慶,500000,1020301
1099,54131367,百金佳企業有限公司,桃園縣大溪鎮瑞源里石園路228號,林淑萍,200000,1020301
1100,54131373,誠心不動產仲介經紀有限公司,桃園縣中壢市忠孝里文化路302號1樓、2樓,潘金龍,500000,1020301
1101,54131388,東南亞資源有限公司,屏東縣萬丹鄉新庄村新庄路718巷25號1樓,顏萬成,1000000,1020301
1102,54131394,群育水電有限公司,彰化縣社頭鄉松竹村清水岩路199巷12號,許冠群,1000000,1020301
1103,54131401,?豐聚建設有限公司,臺中市豐原區田心路二段76號2樓,張淑惠,5000000,1020301
1104,54131417,皇冠人力派遣有限公司,嘉義縣朴子市大葛里祥和一路西段120號1樓,吳淑梅,2000000,1020301
1105,54131423,頤和科技有限公司,臺中市大里區新興路99巷22弄10-20號1樓,陳立偉,3000000,1020301
1106,54131438,富羽鵬企業有限公司,臺中市大里區立仁路167巷23號1樓,林豫駿,1000000,1020301
1107,54131459,一頂壹企業有限公司,臺中市大甲區頂店里南北一路108巷6號,鄭世堂,5000000,1020301
1108,54131465,政豐建設有限公司,彰化縣彰化市忠孝里惠民莊7-2號1樓,林政廷,2000000,1020301
1109,54131471,宇發國際有限公司,臺中市南屯區寶山里寶山東二街12號,曾佳琪,1000000,1020301
1110,54131486,梵谷有限公司,彰化縣和美鎮糖友里糖友二街65巷40號1樓,許文星,300000,1020301
1111,54131492,豐陽企業有限公司,桃園縣龜山鄉公園路8巷3號4樓,張芙蓉,50000,1020301
1112,54131508,東穎科技冷凍有限公司,臺中市大里區大元里中興路2段69-5號1樓,饒唐豪,3600000,1020301
1113,54131514,漢挺生物科技有限公司,臺中市潭子區東寶里崇德路5段137號1樓,詹憲鴻,400000,1020301
1114,54131520,祥鴻工程有限公司,彰化縣二林鎮豐田里大智街30號4樓之2,張勝富,10000,1020301
1115,54131535,僖福有限公司,彰化縣花壇鄉南口村中山路二段335號1樓,張鈺真,1000000,1020301
1116,54131541,帝旺電子有限公司,桃園縣龜山鄉民生北路1段256巷6弄6號,廖雯雅,1000000,1020301
1117,54131556,千禧建設有限公司,屏東縣屏東市豐榮里勝利東路3號1樓,陳漢璋,1000000,1020301
1118,54131562,銘豐節能系統有限公司,雲林縣斗六市久安里永興路249號1樓,張貴富,168000,1020301
1119,54131578,元集有限公司,桃園縣桃園市福林里陽明十街60號1樓,彭秀玉,3000000,1020301
1120,54131583,吉鍵股份有限公司,臺中市南區樹義里大慶街1段257-7號,林采瑩,4000000,1020301
1121,54131599,朝寅有限公司,雲林縣斗六市保庄里保長路50-186號1樓,李昱彰,100000,1020301
1122,54131606,鼎禾工程有限公司,臺中市北區崇德路1段141號1樓,林圳洪,300000,1020301
1123,54131612,新峻有限公司,臺中市梧棲區南簡里光復路489巷17號1樓,顏雅玉,200000,1020301
1124,54131628,龍華企業有限公司,彰化縣和美鎮月眉里和厝路一段382巷54弄47號1樓,張晉維,1000000,1020301
1125,54131633,永明國際設計有限公司,桃園縣平鎮市德育路二段124巷25號5樓,張雅銘,102218,1020301
1126,54131649,弘葳股份有限公司,新竹縣新豐鄉上坑村坑子口470之11號,楊秉政,500000,1020301
1127,54131654,亞設生技有限公司,臺中市南區高工路58號6樓之2,陳明綸,200000,1020301
1128,54131660,永裕昇模具有限公司,新竹縣湖口鄉蘭州一街19號,顏來福,2500000,1020301
1129,54131676,世銳精密工業有限公司,臺中市豐原區水源路南坑巷27-5號,陳威閔,1000000,1020301
1130,54131681,盈泰管理顧問有限公司,臺中市南區福興里五權南路169號12樓之2,吳行之,200000,1020301
1131,54131697,大方位不動產仲介經紀有限公司,桃園縣桃園市國際路二段79號1樓,李元勇,500000,1020301
1132,54131704,富城廣告事業有限公司,臺中市北屯區松安里興安路2段353號1樓,鄭麗娟,1000000,1020301
1133,54131710,富宥廣告事業有限公司,臺中市北區福壽街3號,黃宇宏,1000000,1020301
1134,54131726,政觀有限公司,臺中市豐原區南陽里12鄰安康路1號2樓之2,張惠閔,200000,1020301
1135,54131731,翰欣文具有限公司,苗栗縣竹南鎮光復路293-3號,廖怡欣,5000000,1020301
1136,54131747,熙特科技有限公司,桃園縣桃園市中信里國強一街１６８巷３７號,黃玫瑛,500000,1020301
1137,54131752,?澤聲學有限公司,桃園縣楊梅市梅新里19鄰環東路28號1F,黃國榮,500000,1020301
1138,54131768,東都不動產仲介經紀有限公司,臺東縣臺東市民生里更生路132-1號1樓,施順雄,1000000,1020301
1139,54131774,展軒事業有限公司,桃園縣楊梅市裕成南路352號5樓,胡展鐘,5000000,1020301
1140,54131789,新東鑫工程有限公司,苗栗縣苗栗市維新里17鄰新東街255巷9號1樓,邱星玉,1000000,1020301
1141,54131795,立揚科技工程有限公司,臺中市北屯區東光里東山路一段91巷23號1樓,黃柏穎,1000000,1020301
1142,54131802,廣群工業有限公司,新竹縣竹東鎮東寧里東榮路76號1樓,曾敬彬,300000,1020301
1143,54131818,戎泰機械有限公司,嘉義縣民雄鄉西安村進興街195號1樓,王崇戎,500000,1020301
1144,54131824,翃邦有限公司,彰化縣大村鄉田洋村田洋橫巷52之15號1樓,林佩婷,250000,1020301
1145,54131839,晶上科技有限公司,彰化縣彰化市長樂里陳稜路246號1樓,張名村,2500000,1020301
1146,54131845,楙豐展藝有限公司,臺中市霧峰區南柳里福新路280號1樓,謝秉橙,500000,1020301
1147,54131850,臺灣創庭化妝品科技有限公司,臺中市大里區中興路一段66號1樓,江莊秀紡,500000,1020301
1148,54131866,揚績投資股份有限公司,桃園縣中壢市山東里月眉路1段123號(3樓),李惠慈,19388860,1020304
1149,54131887,長江汽車租賃有限公司,花蓮縣花蓮市國裕里66鄰富陽路22號1樓,盧伯昌,5000000,1020304
1150,54131893,百盛鑫工程股份有限公司,桃園縣桃園市明德里中正路1249號13樓之3,陳韋志,10000000,1020304
1151,54131900,樂動娛樂事業有限公司,桃園縣蘆竹鄉南崁路265號5樓,江志勤,200000,1020304
1152,54131916,承浤科技工程股份有限公司,新竹市北區警光路12巷11號,莊季如,6000000,1020304
1153,54131922,鈺捷科技有限公司,彰化縣彰化市復興里實踐路163巷8號,陳建仁,3000000,1020304
1154,54131937,締寶木業有限公司,彰化縣福興鄉番婆村彰鹿路六段336號,謝玲蘭,500000,1020304
1155,54131943,鑫隆生技有限公司,嘉義市西區光路里世賢路三段562號1樓,侯鴛鴦,500000,1020304
1156,54131958,聯潁實業有限公司,桃園縣桃園市莊敬里中正路1396號5樓之4,王茂森,500000,1020304
1157,54131964,台成貿易有限公司,臺中市南區樹義里福田二街22巷10號1樓,蔡玉菁,500000,1020304
1158,54131970,台灣羅門哈斯生物科技股份有限公司,雲林縣斗南鎮西岐里中興路18號,謝慶陽,12000000,1020304
1159,54131985,頂固新建設有限公司,屏東縣崁頂鄉園寮村南平巷55號,鄭仲統,2000000,1020304
